GeneID	Length	logFC	logCPM	F	PValue	FDR	gene_name	gene_type
ENSG00000122359.18	8513	0.206832762484101	7.46602286220642	44.333896110495	9.60861610378365e-07	3.09192755841022e-06	ANXA11	protein_coding
ENSG00000122367.20	6622	-0.373072462515238	0.341383806373772	2.3750525904909	0.137236809361245	0.175837210211738	LDB3	protein_coding
ENSG00000122376.11	4242	-0.147003368756816	5.73842441366583	11.3143477150343	0.00274280094616868	0.00490017182294489	SHLD2	protein_coding
ENSG00000122378.14	6520	1.48782933253355	1.86536237941638	106.594228453062	5.29497908426861e-10	3.07969265619413e-09	PRXL2A	protein_coding
ENSG00000122386.11	2330	-0.161167866608663	3.49593780185763	3.67247324725736	0.0681090275501708	0.0930947495656443	ZNF205	protein_coding
ENSG00000122390.19	7349	0.320739095932278	5.14448133722443	38.6486669019636	2.66855361458954e-06	7.92617396785196e-06	NAA60	protein_coding
ENSG00000122406.14	3687	-0.366929174975764	8.41050572182898	148.117498998922	2.24688344754054e-11	1.70303103486476e-10	RPL5	protein_coding
ENSG00000122417.15	10898	-0.034947114875976	4.31788524134332	0.325014107897395	0.574259713852336	0.627752000739285	ODF2L	protein_coding
ENSG00000122420.10	5764	0.403271166350907	3.69593284535871	25.8111684686945	4.06871189739188e-05	9.89837102551225e-05	PTGFR	protein_coding
ENSG00000122432.18	4280	0.517777144075657	2.96066647551076	29.1113459486575	1.88965223936674e-05	4.85745653126443e-05	SPATA1	protein_coding
ENSG00000122435.10	4134	-0.534383291455873	2.85393336547541	28.589757839318	2.12572249970909e-05	5.42708877349143e-05	TRMT13	protein_coding
ENSG00000122477.13	1992	-0.466550869729945	1.06621509893278	5.73298544955314	0.0253939620741906	0.0379676928186741	LRRC39	protein_coding
ENSG00000122481.17	1927	0.303109840646083	2.68685837519711	8.37562858629724	0.0082991382220524	0.013620819471851	RWDD3	protein_coding
ENSG00000122482.21	7604	-0.137864330958294	4.73204917772436	6.32192662691678	0.019551204125205	0.0298495136558457	ZNF644	protein_coding
ENSG00000122483.17	5633	-0.409818807867657	4.48715219775918	48.6348086726794	4.7005057932328e-07	1.59685753129301e-06	CCDC18	protein_coding
ENSG00000122484.9	17048	-0.0791875161220437	3.61847152146526	0.879394881623802	0.358326648131849	0.415562555087229	RPAP2	protein_coding
ENSG00000122490.19	5218	0.394130894436391	5.18728021240215	55.9960420797853	1.52353126554408e-07	5.61350659160636e-07	SLC66A2	protein_coding
ENSG00000122507.21	8981	0.391059295755569	3.574847867733	20.7858752938433	0.000146568878085676	0.000324786090668721	BBS9	protein_coding
ENSG00000122512.16	6231	-0.0791223269697922	3.7095698993313	1.04019958158689	0.318618235762783	0.374623990263343	PMS2	protein_coding
ENSG00000122515.15	7354	0.262997624096815	6.06897973486809	37.9922272406942	3.02148223941492e-06	8.86908118294144e-06	ZMIZ2	protein_coding
ENSG00000122545.20	17138	0.0535239938929488	7.64320611428337	2.57371136388649	0.122600329959474	0.15894921780632	SEPTIN7	protein_coding
ENSG00000122547.11	4737	-0.535685433513252	2.01475166347802	15.6630082875949	0.000646194392765793	0.0012876862041819	EEPD1	protein_coding
ENSG00000122550.18	7066	0.414347723572295	4.95358997546099	61.153135318292	7.36613475850828e-08	2.84662165589217e-07	KLHL7	protein_coding
ENSG00000122557.11	3581	0.398740532773356	4.67954814149721	45.157968083288	8.34841036727587e-07	2.71425607323551e-06	HERPUD2	protein_coding
ENSG00000122565.19	4840	-0.68987627093615	6.85436198413863	384.181722899108	1.23446816175365e-15	2.40630624388838e-14	CBX3	protein_coding
ENSG00000122566.21	9267	-0.821024363970433	8.75618476263884	730.591951474895	1.19158292149558e-18	4.97723897789836e-17	HNRNPA2B1	protein_coding
ENSG00000122591.12	14499	-0.611399610289558	6.49737904228146	227.530747029705	2.9875211084228e-13	3.36408137345964e-12	FAM126A	protein_coding
ENSG00000122592.8	2411	-0.181351020257051	-0.0832533810644316	0.265658090487727	0.611287356323724	0.661764895874296	HOXA7	protein_coding
ENSG00000122641.11	8284	0.356066479567028	9.59985606740093	132.469614077449	6.67682066656736e-11	4.61650634544904e-10	INHBA	protein_coding
ENSG00000122642.11	5169	0.295153875375909	8.03646024298973	98.3494518425445	1.11977029838617e-09	6.09951291994313e-09	FKBP9	protein_coding
ENSG00000122643.22	3494	-0.025156286807047	4.05485793465094	0.12126390684951	0.730905178701033	0.770711811599727	NT5C3A	protein_coding
ENSG00000122644.13	3585	-0.691225866549609	3.61752484507248	74.4238945293475	1.37501759043954e-08	6.1135124878022e-08	ARL4A	protein_coding
ENSG00000122674.12	6431	-0.0147231279613249	6.03387525933481	0.120959577202874	0.731229102156109	0.770959127325207	CCZ1	protein_coding
ENSG00000122678.17	4662	-0.0452506638692937	2.68404954601436	0.169227858460218	0.684691550085027	0.729697530766467	POLM	protein_coding
ENSG00000122687.19	2886	-0.253378567997694	4.47088533838995	18.2547442119311	0.000297380225799335	0.000625546430345609	MRM2	protein_coding
ENSG00000122691.13	1997	-1.218202177835	4.27306054786075	321.789869549531	8.07646315337783e-15	1.31316744447616e-13	TWIST1	protein_coding
ENSG00000122692.9	7136	-0.164783891274859	5.61576002688856	12.7342410797816	0.00167293643859911	0.00309389220650442	SMU1	protein_coding
ENSG00000122694.16	3055	-0.99807283277198	5.31088215013854	428.770359813084	3.82026628147317e-16	8.39510837961734e-15	GLIPR2	protein_coding
ENSG00000122696.14	3397	0.338517598837014	3.29720059980302	14.4146646394141	0.000959190553052106	0.00185566852424603	SLC25A51	protein_coding
ENSG00000122705.17	2515	0.065886255659793	7.10262585203008	3.71740866162163	0.0665638525623162	0.0912357397546891	CLTA	protein_coding
ENSG00000122707.12	5569	1.14306461468058	6.67518188140102	992.498842386757	4.13547596365166e-20	2.70231423670284e-18	RECK	protein_coding
ENSG00000122729.19	7555	-0.167033661406903	7.55675515121582	30.4409978116543	1.40755583498915e-05	3.70092146157564e-05	ACO1	protein_coding
ENSG00000122741.16	8291	0.109417418483133	4.89312065851782	3.00773428039399	0.0965516155550076	0.127907534936218	DCAF10	protein_coding
ENSG00000122778.10	12498	0.708039441240896	4.53600523258966	114.886528482413	2.61358654449238e-10	1.60680618243186e-09	KIAA1549	protein_coding
ENSG00000122779.18	9301	-0.613028147435507	3.85410154031715	70.4475388119693	2.21564516829394e-08	9.46794520640047e-08	TRIM24	protein_coding
ENSG00000122783.16	5321	-0.496627609913246	4.39288536733219	63.2698539744673	5.5386344737962e-08	2.19496860343345e-07	CYREN	protein_coding
ENSG00000122786.20	9844	0.710927261986667	9.9984628466872	662.764979437034	3.44991548424488e-18	1.23988525038976e-16	CALD1	protein_coding
ENSG00000122824.11	2062	-0.472766356843427	0.413111318946903	3.83142774711617	0.0628196184008688	0.0866683650858435	NUDT10	protein_coding
ENSG00000122861.16	2949	0.634647974813045	11.1025998282985	543.8253904871	2.95486192591736e-17	8.37016799408874e-16	PLAU	protein_coding
ENSG00000122862.5	1217	-0.118107602419916	5.16546754471867	5.63413297371009	0.0265541158800071	0.0395548789436147	SRGN	protein_coding
ENSG00000122863.6	6934	1.02302544229085	6.26981313141117	677.42377236199	2.71810980092633e-18	1.01493749298225e-16	CHST3	protein_coding
ENSG00000122870.12	6835	0.410262432234028	5.59029500429349	87.7886753191649	3.16378528315648e-09	1.57971075059751e-08	BICC1	protein_coding
ENSG00000122873.12	2753	0.405503076657556	3.93323522331883	33.8925051298526	6.78403048793253e-06	1.87941721450657e-05	CISD1	protein_coding
ENSG00000122877.16	3689	-1.64403592290399	1.15639034897384	74.1836108034439	1.41442949904132e-08	6.27418958291636e-08	EGR2	protein_coding
ENSG00000122882.11	3675	-0.134644545613662	4.74950417615953	3.92998778042428	0.0597757220239042	0.0828332380620429	ECD	protein_coding
ENSG00000122884.12	3093	0.101970180086459	8.27958693737496	11.7430376547415	0.00235653550193623	0.00425637042654192	P4HA1	protein_coding
ENSG00000122912.15	7865	-0.00618353447141038	3.87782760250863	0.00729588610071726	0.932686317322816	0.944013826574508	SLC25A16	protein_coding
ENSG00000122952.17	2377	-1.81348710600348	5.6696966801364	1341.69618081754	1.48224449202944e-21	1.49533331766081e-19	ZWINT	protein_coding
ENSG00000122958.15	5116	0.0721240877573376	5.78948613205737	2.93021364618614	0.100689347216925	0.132878819525641	VPS26A	protein_coding
ENSG00000122965.11	5866	-0.303586937393625	4.70387775158834	31.6718906996519	1.07897726880892e-05	2.89118311031727e-05	RBM19	protein_coding
ENSG00000122966.16	13258	-2.27660975860856	5.2889471215972	1487.46395656362	4.72767602830909e-22	5.43714261095735e-20	CIT	protein_coding
ENSG00000122970.16	7001	-0.480193379580919	3.52763162503236	37.6787353839561	3.20771582736503e-06	9.36158107560042e-06	IFT81	protein_coding
ENSG00000122971.9	2609	0.25399746206668	1.97989176975136	4.01048314272618	0.0574139610936338	0.079855538404118	ACADS	protein_coding
ENSG00000122986.14	3646	0.0734442205058618	0.88727832993556	0.155454439815388	0.697089105727422	0.740896073125732	HVCN1	protein_coding
ENSG00000123009.4	414	0.069498200189615	2.05635270683147	0.290630576321321	0.595112153996017	0.647143202760041	NME2P1	processed_pseudogene
ENSG00000123064.13	5065	-0.207629673985522	5.90131332220733	25.2626174472367	4.64666328423907e-05	0.000111892222663886	DDX54	protein_coding
ENSG00000123066.9	32862	-0.287199592888106	5.61092346974868	28.5308752588559	2.15433126733796e-05	5.49524895650558e-05	MED13L	protein_coding
ENSG00000123080.12	3018	-2.4701805001004	4.63234556093671	1147.88806297782	8.31834203402938e-21	6.96991311734245e-19	CDKN2C	protein_coding
ENSG00000123091.5	3112	0.80278123959443	6.9079400587251	557.250888433098	2.26927497983663e-17	6.61360668885845e-16	RNF11	protein_coding
ENSG00000123094.15	7619	0.580353116568393	6.10147429771273	202.477645181218	9.84698731082449e-13	9.81909699994412e-12	RASSF8	protein_coding
ENSG00000123095.6	3854	-0.357660074514765	1.54402295256068	6.07700473855019	0.0217763794970408	0.0329674701802063	BHLHE41	protein_coding
ENSG00000123096.12	6780	-0.375387937822256	3.03401275137571	16.6865779811539	0.000472406312659307	0.000962726674505103	SSPN	protein_coding
ENSG00000123104.12	13909	0.0794448008403883	4.1814752150635	1.08985983780052	0.307590884104035	0.363392024495187	ITPR2	protein_coding
ENSG00000123106.10	7535	0.0318560277499583	4.08280362101111	0.172153216584263	0.682135331470842	0.727422674365055	CCDC91	protein_coding
ENSG00000123119.12	6202	-1.96126402649679	2.34331843238528	217.212923963857	4.80872174113328e-13	5.17500054624394e-12	NECAB1	protein_coding
ENSG00000123124.14	6527	0.185438055219217	4.63613723761762	9.75972452885592	0.00485156348883204	0.0082890285971914	WWP1	protein_coding
ENSG00000123130.17	6244	0.0689397256931525	5.77318317039154	2.47279989133316	0.129790695141578	0.16741582786656	ACOT9	protein_coding
ENSG00000123131.13	1855	0.520562497281071	6.76608650750604	190.784800255239	1.79991595012006e-12	1.69859683017074e-11	PRDX4	protein_coding
ENSG00000123136.15	3861	-1.23477165206653	5.75194355563946	681.455332934045	2.54783292348398e-18	9.62007277838171e-17	DDX39A	protein_coding
ENSG00000123143.13	4623	0.129883821821237	6.55652614354681	12.9924463598441	0.00153289997657517	0.0028563466727045	PKN1	protein_coding
ENSG00000123144.11	1311	-0.088298566349795	7.07559832419171	4.85089473076989	0.038162145970821	0.0551369497606896	TRIR	protein_coding
ENSG00000123146.20	5382	0.492782242385268	6.25262584190725	173.341835543867	4.7223295060016e-12	4.05903868002161e-11	ADGRE5	protein_coding
ENSG00000123154.12	2358	0.0823449198780054	4.98143597877116	2.56949395435155	0.122891257736754	0.159276484727454	WDR83	protein_coding
ENSG00000123159.16	4440	0.560505272447591	7.30029640121168	194.825913826543	1.45587307693934e-12	1.40230410107652e-11	GIPC1	protein_coding
ENSG00000123178.15	3344	0.213072375359714	4.50847877413761	12.8773704731395	0.00159365668836218	0.00296028550995327	SPRYD7	protein_coding
ENSG00000123179.14	1560	-0.377567328346473	3.48986672883494	18.1771336392955	0.000304129855869297	0.000639043135639615	EBPL	protein_coding
ENSG00000123191.16	18808	0.708631693539584	2.90726294287834	57.5013664181813	1.22627964466597e-07	4.57395678921786e-07	ATP7B	protein_coding
ENSG00000123200.16	10265	-0.274956730467949	5.55454145106716	32.3438216094189	9.35703324290952e-06	2.53284450766408e-05	ZC3H13	protein_coding
ENSG00000123213.23	10939	-0.16524671544189	5.26174260969175	11.443865229987	0.00261923756597885	0.00469595377787375	NLN	protein_coding
ENSG00000123219.13	4309	-2.00919745758136	4.11448857205754	737.971874443835	1.06764048058292e-18	4.51418282611177e-17	CENPK	protein_coding
ENSG00000123240.17	5138	0.773281290368581	6.99885094630043	546.80147689798	2.78540972214918e-17	7.92922493676492e-16	OPTN	protein_coding
ENSG00000123268.9	2830	-0.161411922039226	3.92373714536629	4.90400252647611	0.0372160242644849	0.0538918521435935	ATF1	protein_coding
ENSG00000123297.20	3210	-0.275903456310693	4.15410977283936	17.6705181124109	0.000352523569195663	0.000732343941738244	TSFM	protein_coding
ENSG00000123342.16	4672	-0.0283655471472172	4.40092722432118	0.210110520091719	0.65107797303569	0.698752402192279	MMP19	protein_coding
ENSG00000123349.14	3380	0.341828110280821	6.6449605303895	72.5810797272543	1.71094096989162e-08	7.45904540601475e-08	PFDN5	protein_coding
ENSG00000123352.18	6841	0.162199776824942	5.25109187641126	9.87746078221772	0.00464112577504	0.00795154044544792	SPATS2	protein_coding
ENSG00000123353.10	2688	0.161275612924007	4.75172065989993	8.58242786425988	0.00764488877562829	0.0126251173911893	ORMDL2	protein_coding
ENSG00000123358.20	7295	1.26187273846228	4.08211407806903	325.848610894575	7.07628813364517e-15	1.16149425873942e-13	NR4A1	protein_coding
ENSG00000123374.11	3887	-0.632459115058386	6.15338536262291	263.728173770552	6.49134703289075e-14	8.55479202936579e-13	CDK2	protein_coding
ENSG00000123384.14	20859	0.442178663632249	9.67730859468062	42.8685920536285	1.23927034552081e-06	3.8955271010531e-06	LRP1	protein_coding
ENSG00000123395.14	3199	0.1659586752904	5.57083209488378	11.485487091673	0.00258083692147164	0.0046314384408933	ATG101	protein_coding
ENSG00000123411.15	6813	-0.335831087637672	2.83499301118523	8.82717793903091	0.00694308246413273	0.0115401402436414	IKZF4	protein_coding
ENSG00000123415.15	6027	0.077731513120036	3.4983760295633	0.756819042009727	0.39351356310617	0.451033318526645	SMUG1	protein_coding
ENSG00000123416.15	3574	-0.847962102730812	10.9006282978669	980.540519039229	4.72581719769843e-20	3.06275734826758e-18	TUBA1B	protein_coding
ENSG00000123427.17	3158	0.365099631116565	2.70630684262203	12.0543580229011	0.00211351724765726	0.0038460217341071	EEF1AKMT3	protein_coding
ENSG00000123444.14	3263	-0.073286159277399	4.03633398151007	1.14056533658211	0.296859325870362	0.352184872470231	KBTBD4	protein_coding
ENSG00000123453.18	5118	0.243878564092007	2.01066043538981	3.7600216509052	0.0651354467582778	0.0893986468316532	SARDH	protein_coding
ENSG00000123472.12	5677	-0.146629782360102	4.62267994291131	5.90306373418454	0.0235279800796481	0.0353678271483104	ATPAF1	protein_coding
ENSG00000123473.16	7291	-1.73261852319346	4.6100719561375	833.538574317457	2.81483653810541e-19	1.42287442232789e-17	STIL	protein_coding
ENSG00000123485.12	3821	-2.68306782710389	5.38128489007499	2711.17109015754	5.93789740834295e-25	2.24810423811456e-22	HJURP	protein_coding
ENSG00000123496.8	1626	2.22464665827056	0.804949354197689	95.096746072565	1.52639348029157e-09	8.10459031348411e-09	IL13RA2	protein_coding
ENSG00000123500.10	3830	0.401620020935059	0.951981299612648	3.85561497495345	0.0620565888351691	0.0856979037780582	COL10A1	protein_coding
ENSG00000123505.19	10193	-0.228365718422713	6.42468414395316	38.5439557911898	2.72170146066789e-06	8.06875268911872e-06	AMD1	protein_coding
ENSG00000123545.6	2548	0.0530696028119568	3.35284842243782	0.407893453582713	0.529489574707728	0.585152123849008	NDUFAF4	protein_coding
ENSG00000123552.18	8105	0.212259527563552	3.37813470639949	6.83537639983972	0.0156616940288412	0.024383459329822	USP45	protein_coding
ENSG00000123562.18	2648	0.104552742404039	8.11916386115767	11.2177115393378	0.00283916326696149	0.00505708899295688	MORF4L2	protein_coding
ENSG00000123572.17	9577	0.108158993025695	4.40210816626214	3.40512971072779	0.078198205317628	0.105563599650552	NRK	protein_coding
ENSG00000123575.9	7624	0.316319747324432	5.18275188847589	31.4348435690647	1.13509421633096e-05	3.03166284655914e-05	FAM199X	protein_coding
ENSG00000123595.8	2113	0.538183457143949	3.71701470762888	41.5124786637097	1.57664469095251e-06	4.86472859302838e-06	RAB9A	protein_coding
ENSG00000123600.20	10074	0.232091629255717	3.35739038260605	7.31070591607405	0.0128146168367755	0.020311002852923	METTL8	protein_coding
ENSG00000123607.15	8676	-0.49733909671314	3.66383761102313	42.1541394959304	1.40596563156818e-06	4.37172190161909e-06	TTC21B	protein_coding
ENSG00000123609.11	3312	-1.57695330042431	2.27492103581921	136.296629640686	5.06508285619288e-11	3.60469242376994e-10	NMI	protein_coding
ENSG00000123610.5	1577	-2.62760225403784	1.91573654891154	289.859856640335	2.42167782799206e-14	3.52543157896127e-13	TNFAIP6	protein_coding
ENSG00000123636.18	20247	-0.0028712170869507	3.81517247752448	0.00152697870232791	0.969174038799243	0.974540763775107	BAZ2B	protein_coding
ENSG00000123643.13	6971	0.678137839332804	4.88034971647554	131.85747821591	6.98293176840015e-11	4.80888446852978e-10	SLC36A1	protein_coding
ENSG00000123684.13	8790	0.0420585192225806	5.71449670407985	0.717141066494383	0.406001961935701	0.463683538255729	LPGAT1	protein_coding
ENSG00000123685.9	2569	-1.22013181991626	1.56865162614516	66.5199010960443	3.62404130818022e-08	1.48499611894102e-07	BATF3	protein_coding
ENSG00000123700.5	5576	1.26583145173339	2.75343274560227	120.630632014763	1.64284790933717e-10	1.05121547789227e-09	KCNJ2	protein_coding
ENSG00000123728.10	4118	-0.169923253042593	5.17880625060711	9.653799289091	0.0050498892981417	0.00859891819980678	RAP2C	protein_coding
ENSG00000123737.13	4710	-1.4413900479809	5.20258076911277	691.427922077793	2.17449362088317e-18	8.41080481028152e-17	EXOSC9	protein_coding
ENSG00000123739.11	5221	0.626019304031902	4.39681348757196	91.8098104511086	2.10619709185716e-09	1.08849628614823e-08	PLA2G12A	protein_coding
ENSG00000123810.9	1479	0.111866258140767	2.2275843971129	0.80093264455514	0.380290240973	0.437621702823375	B9D2	protein_coding
ENSG00000123815.12	5487	0.107652441902711	3.38212269886775	1.60730874678243	0.21783542314337	0.26704653813575	COQ8B	protein_coding
ENSG00000123836.15	10176	0.702273898344091	1.75346519489085	24.9613484288748	5.00174095750044e-05	0.000119674109927656	PFKFB2	protein_coding
ENSG00000123870.10	2029	-0.535989968089999	0.35685904188466	5.41437987036	0.0293515847571199	0.0433476747406108	ZNF137P	transcribed_unprocessed_pseudogene
ENSG00000123892.12	1432	-0.829562669536614	1.54424154359796	29.4221131170828	1.7627001019864e-05	4.55350995198673e-05	RAB38	protein_coding
ENSG00000123908.12	15847	-0.014203365017068	6.24151461320266	0.0737884069303423	0.788375847719475	0.820925439066135	AGO2	protein_coding
ENSG00000123933.17	6873	1.07819576489181	6.3476566790566	856.109208435691	2.09980131619057e-19	1.12147592896606e-17	MXD4	protein_coding
ENSG00000123975.5	616	-1.73714099675263	5.36583411206023	1247.19717603056	3.32555380176482e-21	3.092066552999e-19	CKS2	protein_coding
ENSG00000123977.10	2933	1.53961344960858	1.60470361853469	93.4696919878269	1.78806493311858e-09	9.38706882569341e-09	DAW1	protein_coding
ENSG00000123983.14	7232	-0.137664260878242	6.31069724836496	13.5196886641154	0.00128518378405659	0.00243099840556581	ACSL3	protein_coding
ENSG00000123989.14	3375	0.674829036196809	7.89744692630986	466.793986998921	1.53491421332555e-16	3.66235201854483e-15	CHPF	protein_coding
ENSG00000123992.19	4753	0.129360724300865	4.90918481645284	6.1195698340892	0.0213702134228714	0.0323923690148453	DNPEP	protein_coding
ENSG00000124006.15	9716	0.268074885290242	5.32182751973472	31.7877429817946	1.05265776843309e-05	2.82636562851971e-05	OBSL1	protein_coding
ENSG00000124067.17	8298	0.376411795741901	7.02301291203934	122.076609946259	1.46596752261302e-10	9.47168754029857e-10	SLC12A4	protein_coding
ENSG00000124074.12	2665	-0.00137986427369376	2.76624381713525	0.000151171748025729	0.990298487417065	0.991908448379016	ENKD1	protein_coding
ENSG00000124097.7	636	-1.27733257053047	3.36681132556061	191.77922538438	1.70773197313531e-12	1.6222513363743e-11	HMGB1P1	processed_pseudogene
ENSG00000124098.10	3518	0.914231525449045	5.37474314281733	314.385125507125	1.03214639431622e-14	1.64561529097497e-13	FAM210B	protein_coding
ENSG00000124103.10	889	0.0636183534486039	4.42030218822292	1.02085424645538	0.323060599868521	0.379175289721857	FAM209A	protein_coding
ENSG00000124104.19	4078	0.0958108086275308	4.46518645821592	2.29077033527959	0.144068335551551	0.183676214366995	SNX21	protein_coding
ENSG00000124116.19	2405	1.09480179857331	-0.184969605487204	12.0263967236576	0.00213417890300707	0.00388075474394171	WFDC3	protein_coding
ENSG00000124120.11	7056	0.185417817573453	4.64986358989573	8.93867375814885	0.00664719202355849	0.0110857221189489	TTPAL	protein_coding
ENSG00000124126.14	7509	-0.25757180763616	1.29007407426976	2.23487907938285	0.148823117314435	0.189053578556062	PREX1	protein_coding
ENSG00000124145.6	2613	0.121742409054118	7.46941899702053	14.7591118342572	0.000858873904391454	0.00167701570171556	SDC4	protein_coding
ENSG00000124151.19	8417	0.403093056796165	5.76316215454218	52.6395863550286	2.51105548736678e-07	8.93343332905019e-07	NCOA3	protein_coding
ENSG00000124155.18	19653	0.240146318206303	6.82559331918605	48.5307256480375	4.78001283305015e-07	1.62067612780952e-06	PIGT	protein_coding
ENSG00000124160.12	3224	-0.459243428636195	5.06602797199744	87.0130578663475	3.42800044093253e-09	1.70378542667039e-08	NCOA5	protein_coding
ENSG00000124164.16	10478	0.249928312968614	5.96017049269609	38.4608742355313	2.76469182174579e-06	8.17793186161464e-06	VAPB	protein_coding
ENSG00000124172.10	5081	0.180954672933301	6.80360736493099	25.8743107968891	4.00738965939687e-05	9.76157568684771e-05	ATP5F1E	protein_coding
ENSG00000124177.15	14034	0.351964417387985	4.92114019992925	27.0379303806719	3.04033187885253e-05	7.56727243429304e-05	CHD6	protein_coding
ENSG00000124181.14	9648	-0.0530927808087021	6.16311807485847	1.8603654620029	0.18607453485176	0.231365993997961	PLCG1	protein_coding
ENSG00000124191.18	3235	-0.0466339242556032	5.13778696300719	0.876374036389101	0.359137942558153	0.416279557016106	TOX2	protein_coding
ENSG00000124193.16	4894	-0.746176563246887	6.59874307867309	425.010088109499	4.19815779621425e-16	9.08687831147956e-15	SRSF6	protein_coding
ENSG00000124198.9	9124	0.17995172772507	5.72745426555623	12.708558204604	0.00168761464112283	0.00311869739410926	ARFGEF2	protein_coding
ENSG00000124201.15	9340	0.328714668894735	6.15393506523184	60.4585214409362	8.10166826204735e-08	3.10582725765712e-07	ZNFX1	protein_coding
ENSG00000124207.17	3800	-1.05009333819919	6.92021764654496	942.864997481014	7.27253557558804e-20	4.43316294044061e-18	CSE1L	protein_coding
ENSG00000124208.16	2757	0.347580808904332	7.63095343278818	136.505906163604	4.99010505130592e-11	3.55720257190407e-10	TMEM189-UBE2V1	protein_coding
ENSG00000124209.4	9266	0.413027122271044	5.75054805086021	66.3211189342649	3.71759347187362e-08	1.52008070593249e-07	RAB22A	protein_coding
ENSG00000124214.19	4094	0.0956437279081093	6.68138575431069	7.50293331607759	0.0118303758902933	0.0188549348192396	STAU1	protein_coding
ENSG00000124216.4	1705	0.163210979500372	2.62874127691374	2.48023798874725	0.129243965873619	0.166810388694135	SNAI1	protein_coding
ENSG00000124217.5	5112	0.163333054105105	3.27141600040159	3.23245804161598	0.0856275013510512	0.114668531734745	MOCS3	protein_coding
ENSG00000124222.22	5099	-0.176703318650072	5.7629572780835	15.5081153971736	0.000678115650708344	0.00134631984007016	STX16	protein_coding
ENSG00000124224.17	9263	0.152898697020344	2.57268372658309	2.24237869350814	0.148174310744227	0.188368093931367	PPP4R1L	transcribed_unprocessed_pseudogene
ENSG00000124225.16	5732	0.261656877511864	5.47547463972993	34.7581926449934	5.69055260014528e-06	1.59683326920631e-05	PMEPA1	protein_coding
ENSG00000124226.11	4337	-0.0801719627035468	6.05666234050821	4.04533560355617	0.0564244402008163	0.0786313933196771	RNF114	protein_coding
ENSG00000124228.14	5457	-0.0796968193909555	5.25957213589531	2.61498586021577	0.119795557411834	0.155593522128561	DDX27	protein_coding
ENSG00000124243.17	7583	0.204276126076708	5.49016714314787	16.0891125124963	0.000566554030128118	0.00113858615723907	BCAS4	protein_coding
ENSG00000124251.11	2978	0.683562698092468	0.128224349663538	7.4698208281358	0.0119937749600891	0.0190977120026303	TP53TG5	protein_coding
ENSG00000124257.6	1301	0.0646839221872441	0.515991593511043	0.0763622081321454	0.784811909745898	0.817806720327786	NEURL2	protein_coding
ENSG00000124275.15	6498	0.191439231017828	4.30329257110182	7.90987635225108	0.01001121129292	0.0161525819317398	MTRR	protein_coding
ENSG00000124279.12	2857	-0.406512675906021	2.20058025349511	9.22597822960176	0.00594682140724468	0.0100083320078196	FASTKD3	protein_coding
ENSG00000124299.15	4477	-0.181651908950612	5.3740909908551	10.6824566681502	0.00344497843430856	0.00604386483985121	PEPD	protein_coding
ENSG00000124313.17	14927	0.536705980091837	3.94515607128154	39.4509279285245	2.29697376251176e-06	6.90452942622241e-06	IQSEC2	protein_coding
ENSG00000124333.16	2615	0.354275594933614	5.56840758188881	62.8565958230703	5.85239507914215e-08	2.3071222008748e-07	VAMP7	protein_coding
ENSG00000124333.16_PAR_Y	2615	0.354275594933614	5.56840758188881	62.8565958230703	5.85239507914215e-08	2.3071222008748e-07	VAMP7	protein_coding
ENSG00000124356.16	7694	0.0710682437996252	4.65739783479845	1.67736467263301	0.208408703009803	0.256492725663274	STAMBP	protein_coding
ENSG00000124357.13	8897	0.174859097077767	6.25836587476101	17.1969978926433	0.000405447976975188	0.000835150215020773	NAGK	protein_coding
ENSG00000124370.11	1624	0.822853887401547	2.17543433685435	40.1121802352503	2.03298241508847e-06	6.1668682332849e-06	MCEE	protein_coding
ENSG00000124380.11	1897	0.199783830549205	4.88423970492899	14.924952516253	0.000814720006940012	0.00159585952534599	SNRNP27	protein_coding
ENSG00000124383.9	4355	-0.0169400756181433	4.68619798958247	0.0789733669082103	0.7812618969953	0.814648753932901	MPHOSPH10	protein_coding
ENSG00000124406.16	11199	1.2858156837966	-0.239095406103421	18.4661243105663	0.000279812889631382	0.000591333107807298	ATP8A1	protein_coding
ENSG00000124422.12	6777	-0.00589654762646575	7.96866678822604	0.0330235262484493	0.857426917736209	0.880658167541781	USP22	protein_coding
ENSG00000124444.16	3481	-0.00977409878703072	3.38885689528861	0.00922756079719802	0.924323340751479	0.936593359841631	ZNF576	protein_coding
ENSG00000124459.12	4402	-0.0933487991591488	3.63862288602887	1.45875973252654	0.239671820908324	0.291126502076433	ZNF45	protein_coding
ENSG00000124466.9	2467	2.47840632582222	0.282540428455271	88.4449111672716	2.95752126886886e-09	1.48573673294283e-08	LYPD3	protein_coding
ENSG00000124467.19	4089	1.32482349452058	1.1542096410105	35.9436793285618	4.49309114011787e-06	1.28328336520154e-05	PSG8	protein_coding
ENSG00000124486.13	14152	0.165975304783881	7.1075329360531	16.9062508765417	0.000442212322250204	0.000905042682541022	USP9X	protein_coding
ENSG00000124496.12	7732	-0.486772309324773	4.74321984305805	68.9516508230158	2.66554207543858e-08	1.12236432373422e-07	TRERF1	protein_coding
ENSG00000124508.17	6398	0.989906037679385	4.50894652987115	270.47282041044	4.99074708805354e-14	6.74728667837081e-13	BTN2A2	protein_coding
