GeneID	Length	logFC	unshrunk.logFC	logCPM	PValue	FDR	gene_name	gene_type
ENSG00000030110.13	2212	0.133849250758916	0.133871026664257	4.91970204205119	0.999996548353597	0.999999999999597	BAK1	protein_coding
ENSG00000030419.16	12240	0.274411671659014	0.274620233026902	2.69475565709838	0.964672148007452	0.999999999999597	IKZF2	protein_coding
ENSG00000030582.18	3524	0.904049165257716	0.904067153234761	8.02072989225615	3.17917470428878e-10	6.3920679281685e-09	GRN	protein_coding
ENSG00000031003.10	6808	0.271518159753642	0.271545622517943	5.59407822663221	0.999964778532016	0.999999999999597	FAM13B	protein_coding
ENSG00000031081.11	9374	-0.184233177541477	-0.184255430531032	5.32032390880605	0.999909806498212	0.999999999999597	ARHGAP31	protein_coding
ENSG00000031691.7	1741	-1.33654734458471	-1.33794477352851	2.43783858687305	1.13715670698259e-06	1.30346115296722e-05	CENPQ	protein_coding
ENSG00000031698.13	3849	-0.20962140558139	-0.209627748769689	7.33216434915834	0.99999994187776	0.999999999999597	SARS1	protein_coding
ENSG00000031823.14	7445	-0.0498999113801998	-0.0499045885842448	5.68180545226747	0.999999985617235	0.999999999999597	RANBP3	protein_coding
ENSG00000032219.19	7449	0.419718180678642	0.419928042381397	3.30939926293395	0.848091805495197	0.999999999999597	ARID4A	protein_coding
ENSG00000032389.13	5723	0.0139746076565757	0.0139783564306121	4.23040943430896	0.99999901416641	0.999999999999597	EIPR1	protein_coding
ENSG00000032444.17	7161	0.616865631551047	0.6168897756004	6.99467448779648	0.0599518316080666	0.283117724355532	PNPLA6	protein_coding
ENSG00000032742.17	6111	-0.564151465572563	-0.564482203336857	3.10147196450178	0.300052953588858	0.999999999999597	IFT88	protein_coding
ENSG00000033011.13	5386	0.00507349749677863	0.00507418026635702	5.29183866331643	0.999999992905916	0.999999999999597	ALG1	protein_coding
ENSG00000033030.15	9125	-0.966224489400276	-0.966585056353537	3.81857891504868	2.03746073068919e-05	0.000191179237227047	ZCCHC8	protein_coding
ENSG00000033050.9	5158	0.0612505544282472	0.0612542489196705	6.3516952785951	0.999999995427656	0.999999999999597	ABCF2	protein_coding
ENSG00000033100.16	4205	0.908291452298856	0.908313943235064	7.70716101385299	2.09038766089051e-11	5.06478617107054e-10	CHPF2	protein_coding
ENSG00000033170.17	6976	-0.649032393982822	-0.649138143233821	4.9496103255862	0.0358721719042826	0.181156568360884	FUT8	protein_coding
ENSG00000033178.13	11408	-0.134829566215723	-0.134840671882091	5.88048364316626	0.999999943309467	0.999999999999597	UBA6	protein_coding
ENSG00000033327.13	6775	0.356614380143118	0.356746466045969	3.73803304627233	0.938225551652346	0.999999999999597	GAB2	protein_coding
ENSG00000033627.17	10926	1.17011056688556	1.17029886100792	5.06513517709605	4.5655250294146e-11	1.03223947945519e-09	ATP6V0A1	protein_coding
ENSG00000033800.14	10647	-0.177483435245619	-0.177519411163611	4.58835564152375	0.999949640503389	0.999999999999597	PIAS1	protein_coding
ENSG00000033867.16	9616	0.413267092039928	0.413303038787602	5.8314521345431	0.971115222007455	0.999999999999597	SLC4A7	protein_coding
ENSG00000034053.14	6869	0.424640011438227	0.424682644841823	5.61949674540081	0.987380410565518	0.999999999999597	APBA2	protein_coding
ENSG00000034152.19	3775	0.883208065574907	0.883245937622125	6.90774201186773	3.01632938988422e-09	5.21389762574075e-08	MAP2K3	protein_coding
ENSG00000034510.6	461	0.00262458989036543	0.00262459978338962	10.2781013333783	0.999999999998671	0.999999999999597	TMSB10	protein_coding
ENSG00000034533.12	3427	0.219278687463946	0.219401187718473	3.12386078779634	0.99053912458485	0.999999999999597	ASTE1	protein_coding
ENSG00000034677.13	5852	0.372278987875434	0.372331512003666	5.12713487090975	0.993942936218371	0.999999999999597	RNF19A	protein_coding
ENSG00000034693.15	2830	0.273611774666267	0.273727280089123	3.52834472859001	0.990056652089106	0.999999999999597	PEX3	protein_coding
ENSG00000034713.8	3010	0.621423785196964	0.621486986054641	5.6194158130497	0.0682668170735336	0.317431499012272	GABARAPL2	protein_coding
ENSG00000035115.22	11132	0.110186539168749	0.110262084564679	2.82037396926153	0.994265805482012	0.999999999999597	SH3YL1	protein_coding
ENSG00000035141.8	3086	-0.152008445610186	-0.152038953165591	4.60510827374737	0.99998686891019	0.999999999999597	FAM136A	protein_coding
ENSG00000035403.18	9992	0.29512055685799	0.295122683334629	9.40611970594528	0.999998390174509	0.999999999999597	VCL	protein_coding
ENSG00000035499.13	3806	-2.47732343071419	-2.48015424954167	2.76301959281839	1.30070194224019e-14	5.3938483667273e-13	DEPDC1B	protein_coding
ENSG00000035681.9	6170	-0.308628707391333	-0.308683625580606	4.78447998484209	0.998731421741681	0.999999999999597	NSMAF	protein_coding
ENSG00000035687.10	3441	0.0559983784659752	0.0560030079647286	5.88157948185436	0.999999995994183	0.999999999999597	ADSS2	protein_coding
ENSG00000035862.12	5633	0.439856717023229	0.439859138303647	9.80565208547259	0.998669246454717	0.999999999999597	TIMP2	protein_coding
ENSG00000035928.16	6719	-0.591498545526186	-0.591583676129301	5.11835898270769	0.189072966540277	0.756471479684822	RFC1	protein_coding
ENSG00000036054.13	5176	0.395656467938087	0.395698443260141	5.54116159239895	0.991909772294827	0.999999999999597	TBC1D23	protein_coding
ENSG00000036257.13	11505	-0.0756312720000341	-0.0756367527716188	6.05355409973717	0.999999966069658	0.999999999999597	CUL3	protein_coding
ENSG00000036530.9	9358	1.03910111420679	1.04562046163802	-0.122540368108042	0.0178008847594741	0.0970162170171509	CYP46A1	protein_coding
ENSG00000036549.13	9008	-0.25736154766962	-0.257395536508328	5.21015056613479	0.999943218959348	0.999999999999597	ZZZ3	protein_coding
ENSG00000037042.9	2793	-0.0560225585331975	-0.0560361637922911	4.34001206881131	0.999998286213096	0.999999999999597	TUBG2	protein_coding
ENSG00000037241.7	1164	-0.332896167569386	-0.332985401876494	4.20619074474272	0.985898855178606	0.999999999999597	RPL26L1	protein_coding
ENSG00000037474.15	5506	-0.0795744080474851	-0.0795801167984873	6.07587225442512	0.99999999607523	0.999999999999597	NSUN2	protein_coding
ENSG00000037637.11	9009	0.396163808004723	0.396236596165199	4.74262619507935	0.982398858161767	0.999999999999597	FBXO42	protein_coding
ENSG00000037749.12	7795	0.00952341232896192	0.00952578920132653	4.58130895915002	0.999999618672391	0.999999999999597	MFAP3	protein_coding
ENSG00000037757.14	3466	-0.226095222372381	-0.22614266535792	4.53891152351253	0.999871617236583	0.999999999999597	MRI1	protein_coding
ENSG00000037897.17	1947	-0.3534236547875	-0.353605736125731	3.27042749557758	0.912557678073521	0.999999999999597	METTL1	protein_coding
ENSG00000037965.6	2417	1.13816411110556	1.14379325881035	0.219703653298161	0.0109039936046119	0.0623069869735542	HOXC8	protein_coding
ENSG00000038002.9	2605	0.0417930915901463	0.041813146393613	3.349727549582	0.999926499721898	0.999999999999597	AGA	protein_coding
ENSG00000038210.14	3685	-0.169906136534374	-0.169930257920922	5.10001814245324	0.999997551952556	0.999999999999597	PI4K2B	protein_coding
ENSG00000038219.13	15862	0.104183205253498	0.104195722604093	5.39329400002001	0.999952357129574	0.999999999999597	BOD1L1	protein_coding
ENSG00000038274.17	5135	-0.320597460165781	-0.320627391812601	5.71895960962608	0.999704257071328	0.999999999999597	MAT2B	protein_coding
ENSG00000038358.15	6140	-0.375253699502997	-0.375284528423696	5.90022995167669	0.996500870186392	0.999999999999597	EDC4	protein_coding
ENSG00000038382.20	17860	-0.222072996708228	-0.222076027818576	8.47523349891314	0.999996883149513	0.999999999999597	TRIO	protein_coding
ENSG00000038427.16	14678	-0.548654254891882	-0.548659944796041	8.90311939744833	0.46948093248492	0.999999999999597	VCAN	protein_coding
ENSG00000038532.16	12523	-0.130680966567407	-0.13070530181436	4.71243548001583	0.999988439399718	0.999999999999597	CLEC16A	protein_coding
ENSG00000039123.16	6347	-0.316948839173849	-0.316975758661612	5.84496695475311	0.999806916993859	0.999999999999597	MTREX	protein_coding
ENSG00000039139.9	16475	0.102348240524569	0.102373400117083	4.33219147715949	0.999969117638483	0.999999999999597	DNAH5	protein_coding
ENSG00000039319.17	15490	-0.125054693953357	-0.125072433054321	5.08846656727862	0.999997831915911	0.999999999999597	ZFYVE16	protein_coding
ENSG00000039523.20	6729	0.150487252778131	0.15049540576836	6.48574630237606	0.999999976265467	0.999999999999597	RIPOR1	protein_coding
ENSG00000039560.14	7581	0.724489373574459	0.724498414431336	8.66333822763753	7.60958629896944e-06	7.67551107810279e-05	RAI14	protein_coding
ENSG00000039650.12	4545	-0.183405786598814	-0.183422990059968	5.72027130463044	0.999973293655042	0.999999999999597	PNKP	protein_coding
ENSG00000040199.18	12493	-0.465549080267283	-0.465689925802892	4.03441596482602	0.773606348607799	0.999999999999597	PHLPP2	protein_coding
ENSG00000040275.17	4775	-1.02807035402213	-1.02814841635446	6.12031616529523	3.33250090637607e-12	9.24260018261956e-11	SPDL1	protein_coding
ENSG00000040341.18	8964	0.102782206972497	0.102807269149474	4.34877382095724	0.999981279437817	0.999999999999597	STAU2	protein_coding
ENSG00000040487.13	2686	0.345911660148457	0.345997611333642	4.30523035962457	0.989972798478263	0.999999999999597	SLC66A1	protein_coding
ENSG00000040531.16	4949	0.414596286933606	0.414637484932274	5.6300293688774	0.992319681998895	0.999999999999597	CTNS	protein_coding
ENSG00000040633.13	2733	0.278238681800507	0.278262048433808	5.85797785486446	0.99997667432484	0.999999999999597	PHF23	protein_coding
ENSG00000040933.16	13189	-0.0663676428814549	-0.0663838881280815	4.28898630727672	0.999993024063135	0.999999999999597	INPP4A	protein_coding
ENSG00000041353.10	7154	0.418153938480179	0.418539160895708	2.44057725577443	0.713386456185719	0.999999999999597	RAB27B	protein_coding
ENSG00000041357.16	6994	-0.287762844459005	-0.287780547876289	6.31232373523694	0.999994902585413	0.999999999999597	PSMA4	protein_coding
ENSG00000041802.11	4801	-0.166496653316522	-0.166517960022916	5.24768014664886	0.999997176001569	0.999999999999597	LSG1	protein_coding
ENSG00000041880.14	2928	0.230800753785179	0.230879724688597	3.83792977098757	0.998782353355798	0.999999999999597	PARP3	protein_coding
ENSG00000041982.16	9639	-1.04497032473569	-1.04497667960228	9.76347841477158	4.02610747627929e-12	1.10420318081549e-10	TNC	protein_coding
ENSG00000041988.15	4072	0.000163966176001858	0.000163915509677999	5.1907320614251	0.999999999941434	0.999999999999597	THAP3	protein_coding
ENSG00000042062.13	6023	2.4427063655456	2.44297886030834	6.07656184203367	1.1749157503106e-23	6.87650757465333e-21	RIPOR3	protein_coding
ENSG00000042088.14	6223	-0.901104946375909	-0.901309629229719	4.51805752029408	2.38401891241287e-06	2.59966562945856e-05	TDP1	protein_coding
ENSG00000042286.15	5135	-0.000360629596248537	-0.000360862923627676	4.65219622004152	0.999999996823624	0.999999999999597	AIFM2	protein_coding
ENSG00000042317.17	6872	-0.176368183725452	-0.176465932834862	3.13188955371251	0.997094400572377	0.999999999999597	SPATA7	protein_coding
ENSG00000042429.12	16610	0.014559078888892	0.0145614889667636	4.97077868007322	0.999999911806681	0.999999999999597	MED17	protein_coding
ENSG00000042445.14	4049	0.990387715911605	0.990508658927403	5.42319916022567	1.17363050304912e-09	2.15615546412145e-08	RETSAT	protein_coding
ENSG00000042493.16	2419	0.0584899309856985	0.0584984747154492	5.07772385965377	0.999999662111201	0.999999999999597	CAPG	protein_coding
ENSG00000042753.12	1558	0.236476098977407	0.236485443810798	6.94536230969497	0.999999725187537	0.999999999999597	AP2S1	protein_coding
ENSG00000042832.12	11132	0.917090387082369	0.922436392086595	-0.0532927432688102	0.0379143976380257	0.19005392727089	TG	protein_coding
ENSG00000043093.15	8307	0.0223421603598176	0.0223458711020493	4.90341963467916	0.99999994409259	0.999999999999597	DCUN1D1	protein_coding
ENSG00000043143.20	9877	0.37075660344064	0.370808822171108	5.13054485486318	0.993473499262386	0.999999999999597	JADE2	protein_coding
ENSG00000043514.17	6533	0.0116287505998251	0.011633195325071	3.58376869853776	0.999991099764937	0.999999999999597	TRIT1	protein_coding
ENSG00000044090.10	6101	-0.0599796827347562	-0.0599850862137997	5.72816087560247	0.999999870979008	0.999999999999597	CUL7	protein_coding
ENSG00000044115.21	8830	0.414073753209264	0.414078663590831	8.69613816928002	0.999718125067163	0.999999999999597	CTNNA1	protein_coding
ENSG00000044446.12	8547	-0.625955668452468	-0.62628460711413	3.26928079156374	0.126362711165153	0.539041327969843	PHKA2	protein_coding
ENSG00000044459.15	11064	-1.36020562220767	-1.360932711598	3.40296432045733	1.16820510752055e-09	2.14847615243464e-08	CNTLN	protein_coding
ENSG00000044574.8	3921	-0.218908748818002	-0.218910089699184	9.63512732459296	0.999999990573181	0.999999999999597	HSPA5	protein_coding
ENSG00000046604.13	6056	-0.15598081910258	-0.156048556613149	3.48984696145473	0.999550164913626	0.999999999999597	DSG2	protein_coding
ENSG00000046647.13	2424	0.320824670163629	0.321056165094169	2.7761735908188	0.920727074881374	0.999999999999597	GEMIN8	protein_coding
ENSG00000046651.15	5176	-0.0525670257827263	-0.052597171205106	3.09839063970936	0.999620126269143	0.999999999999597	OFD1	protein_coding
ENSG00000046653.15	5767	-0.646642475150907	-0.64872090834919	0.715582826025347	0.170207958328502	0.693675963397969	GPM6B	protein_coding
ENSG00000047056.16	6301	0.434960036739455	0.435045828916066	4.64677334815767	0.919158631284496	0.999999999999597	WDR37	protein_coding
ENSG00000047188.16	10805	-0.389567157555671	-0.389648617046227	4.55123398988525	0.958349439642879	0.999999999999597	YTHDC2	protein_coding
ENSG00000047230.15	5531	0.069115568081527	0.0691384029341369	3.89386667771836	0.999962032255388	0.999999999999597	CTPS2	protein_coding
ENSG00000047249.18	5104	0.363159603072486	0.363202801079378	5.35938600510417	0.995253727663129	0.999999999999597	ATP6V1H	protein_coding
ENSG00000047315.17	5891	0.471960785163748	0.47197548157889	7.30749880882642	0.98108783187268	0.999999999999597	POLR2B	protein_coding
ENSG00000047346.12	9832	1.17529392005631	1.1757671467418	3.75331307907334	4.57765351500413e-08	6.58624693805974e-07	FAM214A	protein_coding
ENSG00000047410.14	12350	-0.58957334227892	-0.589603488782602	6.60640725474344	0.189083235981284	0.756471479684822	TPR	protein_coding
ENSG00000047457.14	7072	-0.157702222407173	-0.157795578744828	3.04509072421362	0.998095203871553	0.999999999999597	CP	protein_coding
ENSG00000047578.13	9784	0.330789060658594	0.330874116287556	4.25925575442561	0.987793371604761	0.999999999999597	KIAA0556	protein_coding
ENSG00000047579.20	3046	-0.256165738619916	-0.256348846917129	2.7886870891824	0.969328315035209	0.999999999999597	DTNBP1	protein_coding
ENSG00000047621.12	4932	-0.328506855207492	-0.328595683385628	4.1857592081847	0.993010008881631	0.999999999999597	C12orf4	protein_coding
ENSG00000047634.15	5497	-0.650488176829551	-0.650767126240635	3.56146896067846	0.0705657968976797	0.326362081040716	SCML1	protein_coding
ENSG00000047644.19	7418	-0.0184649226535596	-0.018466570662552	5.70949819495135	0.999999997422471	0.999999999999597	WWC3	protein_coding
ENSG00000047648.23	8893	0.709009909783615	0.710449326351603	1.36514861489705	0.0930982682974237	0.414377541770005	ARHGAP6	protein_coding
ENSG00000047662.5	6731	0.139302531453786	0.13953291983693	1.58845851910132	0.971770250641553	0.999999999999597	FAM184B	protein_coding
ENSG00000047849.21	14943	0.23983381385084	0.239835831598636	9.17894916873672	0.999999945937337	0.999999999999597	MAP4	protein_coding
ENSG00000047932.14	4628	0.160091113491956	0.1601058389421	5.72058068707211	0.999999336923077	0.999999999999597	GOPC	protein_coding
ENSG00000048028.11	5719	-1.08175306306371	-1.08222070612858	3.63055959922394	2.15758269608971e-07	2.78179813828427e-06	USP28	protein_coding
ENSG00000048052.21	16827	0.398699388576833	0.398885185044539	3.41138352261481	0.883674971579535	0.999999999999597	HDAC9	protein_coding
ENSG00000048140.18	5215	0.453967709913352	0.454002895744684	5.9892656023593	0.960117152303203	0.999999999999597	TSPAN17	protein_coding
ENSG00000048162.21	2814	-0.0228998885447688	-0.0229034168630501	5.04757758183169	0.999999959775433	0.999999999999597	NOP16	protein_coding
ENSG00000048342.17	13407	-0.480491920672404	-0.480649239348036	3.92309820130308	0.722793647186103	0.999999999999597	CC2D2A	protein_coding
ENSG00000048392.12	5391	0.951601684657407	0.951712172530652	5.49049351271641	3.86498788974698e-09	6.5431703715432e-08	RRM2B	protein_coding
ENSG00000048405.10	5793	-0.0457462687549242	-0.0457610727189504	3.90791475341569	0.999987187080462	0.999999999999597	ZNF800	protein_coding
ENSG00000048471.14	11299	0.521058800849847	0.521152133633138	4.79848723680606	0.562219719838646	0.999999999999597	SNX29	protein_coding
ENSG00000048544.6	2100	-0.0511873453280931	-0.0511931002998218	5.45716189352296	0.999999919549108	0.999999999999597	MRPS10	protein_coding
ENSG00000048649.13	15740	0.289725439213445	0.289760171182295	5.35619534519718	0.999718286296489	0.999999999999597	RSF1	protein_coding
ENSG00000048707.15	20768	0.135166439341347	0.135183654414187	5.29469577185125	0.999871021250227	0.999999999999597	VPS13D	protein_coding
ENSG00000048740.18	10978	-0.309794922793621	-0.309945585534766	3.33608846834469	0.97161548725691	0.999999999999597	CELF2	protein_coding
ENSG00000048828.17	7246	0.0547453823496479	0.0547467760609624	7.58192402541608	0.999999999969847	0.999999999999597	FAM120A	protein_coding
ENSG00000048991.16	7898	-0.62158416672661	-0.621684477447453	4.95347632139334	0.10307022568816	0.453010054355784	R3HDM1	protein_coding
ENSG00000049089.15	4215	0.143551582778076	0.144205543836209	0.153196853654135	0.825324628043664	0.999999999999597	COL9A2	protein_coding
ENSG00000049130.16	6205	-0.628459962839414	-0.628546806932096	5.18023094001795	0.0675032051894713	0.314219587890872	KITLG	protein_coding
ENSG00000049167.15	13515	-0.234461882576979	-0.234600531531663	3.0616325486219	0.990175832461652	0.999999999999597	ERCC8	protein_coding
ENSG00000049192.15	8565	-0.994589617338997	-0.994857171698633	4.29228945116042	2.45711386423474e-07	3.13055179260808e-06	ADAMTS6	protein_coding
ENSG00000049239.13	9322	0.0953057088459699	0.0953101274763444	6.72592388185825	0.999999992570732	0.999999999999597	H6PD	protein_coding
ENSG00000049245.13	2733	0.412813291343321	0.412828971619757	7.01382605992118	0.998546078992528	0.999999999999597	VAMP3	protein_coding
ENSG00000049246.14	8099	-1.60531876019055	-1.60656154742527	2.95405566675336	2.28187464847329e-10	4.65302831688093e-09	PER3	protein_coding
ENSG00000049247.14	1793	-1.85754077802341	-1.86674657498026	0.447591853395115	7.32635858553032e-06	7.42579388713182e-05	UTS2	protein_coding
ENSG00000049323.16	7348	0.0652234295853345	0.0652239775194738	9.17668351334077	0.999999999973359	0.999999999999597	LTBP1	protein_coding
ENSG00000049449.10	4472	0.0829112874633128	0.0829123829854009	8.52067537573918	0.999999999968886	0.999999999999597	RCN1	protein_coding
ENSG00000049540.17	6542	-1.8279510427773	-1.82811718963848	6.1081411632995	3.03750319295108e-20	4.33057583319001e-18	ELN	protein_coding
ENSG00000049541.11	2211	-1.26805196379371	-1.26837512983705	4.44116942228874	1.03920984871596e-11	2.64416063424765e-10	RFC2	protein_coding
ENSG00000049618.24	45931	-0.239219348842287	-0.239242545080058	5.64505464971551	0.999965392333179	0.999999999999597	ARID1B	protein_coding
ENSG00000049656.14	6549	0.445048297855059	0.445067103697654	6.86672548919061	0.994992970957166	0.999999999999597	CLPTM1L	protein_coding
ENSG00000049759.19	34043	1.24203465701179	1.24239009395948	4.26092176402183	3.64482795054951e-11	8.49688202363913e-10	NEDD4L	protein_coding
ENSG00000049768.16	3086	0.640062206898324	0.641284472651756	1.42815601752505	0.152978196594119	0.63514485425876	FOXP3	protein_coding
ENSG00000049769.14	4378	0.699296806675347	0.699737754292636	3.00354031943254	0.0398741184710873	0.19874845933104	PPP1R3F	protein_coding
ENSG00000049860.14	5015	0.470894650282437	0.470913276368879	6.96458765331627	0.980287998171898	0.999999999999597	HEXB	protein_coding
ENSG00000049883.15	12115	-0.00366015444536734	-0.00366348430444701	3.01640174210605	0.999983138220657	0.999999999999597	PTCD2	protein_coding
ENSG00000050130.18	4350	0.477029015288786	0.477069815908842	5.85321606012794	0.933851084747383	0.999999999999597	JKAMP	protein_coding
ENSG00000050165.18	11958	0.816730875806567	0.816735100156364	9.94944687438482	1.11183293239477e-09	2.04916986289981e-08	DKK3	protein_coding
ENSG00000050327.15	5818	0.218292633087626	0.218959628667562	0.738649471290204	0.834694879680802	0.999999999999597	ARHGEF5	protein_coding
ENSG00000050344.9	4303	0.173756595576328	0.173773250018992	5.67516811641309	0.999999295932265	0.999999999999597	NFE2L3	protein_coding
ENSG00000050393.11	6057	-0.208167424253638	-0.208200880983355	4.92448470973291	0.99998091609742	0.999999999999597	MCUR1	protein_coding
ENSG00000050405.13	6317	0.299573275575644	0.299584268100978	7.05412520682257	0.999995224168008	0.999999999999597	LIMA1	protein_coding
ENSG00000050426.16	6032	0.298321379807836	0.298430193448647	3.75536683434479	0.990091146344799	0.999999999999597	LETMD1	protein_coding
ENSG00000050438.17	17920	-0.796530840954594	-0.796853739561481	3.6614730514819	0.00126919178153481	0.00876143554352018	SLC4A8	protein_coding
ENSG00000050748.17	8955	0.102043199887828	0.102055631493894	5.30918442606293	0.999999584274137	0.999999999999597	MAPK9	protein_coding
ENSG00000050820.17	9199	0.235877296058905	0.235883366989231	7.56315162755873	0.999999965584103	0.999999999999597	BCAR1	protein_coding
ENSG00000051009.11	4726	-0.0717329672368161	-0.0717553811728736	3.97651307077428	0.999983761038309	0.999999999999597	FAM160A2	protein_coding
ENSG00000051108.15	5062	0.139977123553199	0.139986975371576	6.10570877113851	0.999999968998523	0.999999999999597	HERPUD1	protein_coding
ENSG00000051128.19	3422	-0.1170589775986	-0.117068054778898	5.97970108786077	0.99999972909789	0.999999999999597	HOMER3	protein_coding
ENSG00000051180.17	3084	-1.70753655459764	-1.7083474796097	3.69038252907663	9.73836708591774e-13	2.96813728973793e-11	RAD51	protein_coding
ENSG00000051341.14	9382	-2.27470293426023	-2.27590489040658	3.76591364584712	2.64341633003117e-16	1.57790917333452e-14	POLQ	protein_coding
ENSG00000051382.9	7841	0.137093238608623	0.13712222904707	4.53717909981349	0.999978501679432	0.999999999999597	PIK3CB	protein_coding
ENSG00000051523.11	3253	1.05596330736439	1.05607210520197	5.67992282309424	3.8026841712262e-10	7.61022095566393e-09	CYBA	protein_coding
ENSG00000051596.10	3449	-0.598497508064734	-0.598585679218561	5.08919817350109	0.160033973288189	0.659203933427541	THOC3	protein_coding
ENSG00000051620.11	10352	0.279767803463097	0.279798149694586	5.49067259294694	0.99992450942705	0.999999999999597	HEBP2	protein_coding
ENSG00000051825.15	10304	-1.17787483329248	-1.17829645273724	3.92654248846197	1.99313265446453e-08	3.03741443658725e-07	MPHOSPH9	protein_coding
ENSG00000052126.14	12558	-0.270332552276355	-0.270402488386974	4.23997722020314	0.998404845613794	0.999999999999597	PLEKHA5	protein_coding
ENSG00000052723.12	5894	-0.0411107839209561	-0.0411184116833215	4.70070769643475	0.999999744742314	0.999999999999597	SIKE1	protein_coding
ENSG00000052749.14	8529	0.433503619817808	0.433550953503839	5.49863401375817	0.979903893042394	0.999999999999597	RRP12	protein_coding
ENSG00000052795.13	10981	0.215723849939323	0.215778902066826	4.25994321734033	0.999601931965347	0.999999999999597	FNIP2	protein_coding
ENSG00000052802.13	2852	0.468096084731985	0.468161077252379	5.15653275576699	0.908073248651655	0.999999999999597	MSMO1	protein_coding
ENSG00000052841.15	11296	-0.190146265240137	-0.190162010083737	5.86840389578656	0.999998417896811	0.999999999999597	TTC17	protein_coding
ENSG00000053254.15	11033	-0.0847719044022799	-0.0847773530270261	6.21710958927337	0.999999945874482	0.999999999999597	FOXN3	protein_coding
ENSG00000053371.12	1781	-0.059447876868672	-0.0594564112682611	5.1023217628018	0.999999828751204	0.999999999999597	AKR7A2	protein_coding
ENSG00000053372.5	2556	-0.559414445598383	-0.559478172015369	5.45030332250473	0.39320879104969	0.999999999999597	MRTO4	protein_coding
ENSG00000053438.11	1329	0.023104845184397	0.0231476969907336	1.45869063823738	0.994660252128539	0.999999999999597	NNAT	protein_coding
ENSG00000053501.13	2431	0.18846781012436	0.188587042477171	2.94916040613613	0.981961256236045	0.999999999999597	USE1	protein_coding
ENSG00000053524.12	20568	-1.82517508125485	-1.83450860775933	0.385504271109662	3.80549106836909e-06	3.99564981256453e-05	MCF2L2	protein_coding
ENSG00000053770.12	13019	0.194764396291572	0.194803720326811	4.60299881414489	0.999898014902632	0.999999999999597	AP5M1	protein_coding
ENSG00000053900.11	7444	-0.376844632575417	-0.376967221632917	3.91784444724636	0.946233658718904	0.999999999999597	ANAPC4	protein_coding
ENSG00000054116.12	3527	0.308056428467193	0.308088298705905	5.56090967804621	0.999855256540098	0.999999999999597	TRAPPC3	protein_coding
ENSG00000054118.15	4720	-0.43221210627645	-0.432230270180423	6.87177080493672	0.994588013103752	0.999999999999597	THRAP3	protein_coding
ENSG00000054148.18	1612	0.105031178693108	0.105039477241151	5.92194205844068	0.999999878056837	0.999999999999597	PHPT1	protein_coding
ENSG00000054267.22	11073	0.000825020782445928	0.000825118259226548	5.70232697803292	0.999999999709726	0.999999999999597	ARID4B	protein_coding
ENSG00000054277.14	3724	1.02024495518217	1.02041384452806	4.99123757292965	8.80218969710678e-10	1.67416289376835e-08	OPN3	protein_coding
ENSG00000054282.16	5321	0.559875783442706	0.559990167859937	4.60531631750802	0.355164155319191	0.999999999999597	SDCCAG8	protein_coding
ENSG00000054356.14	8228	-0.561212034409688	-0.561316173204663	4.75343400384845	0.350850827157184	0.999999999999597	PTPRN	protein_coding
ENSG00000054392.13	6645	0.404588036536372	0.404845926686714	2.9700109830126	0.813555470229915	0.999999999999597	HHAT	protein_coding
ENSG00000054523.18	17955	0.337788765424235	0.337808885737782	6.3660671913194	0.999874505338848	0.999999999999597	KIF1B	protein_coding
ENSG00000054598.9	3983	-0.098586306668143	-0.0986124030716828	4.1844602510089	0.999961098988927	0.999999999999597	FOXC1	protein_coding
ENSG00000054611.14	5315	0.396700892104321	0.396763046169191	4.96533706662714	0.975090914137328	0.999999999999597	TBC1D22A	protein_coding
ENSG00000054654.19	32377	-1.84790759367547	-1.84902982560625	3.38517604983058	2.4465017064678e-11	5.83742751566751e-10	SYNE2	protein_coding
ENSG00000054690.14	10828	-0.147560667692352	-0.148019785889067	0.67036257315005	0.870271383639582	0.999999999999597	PLEKHH1	protein_coding
ENSG00000054793.14	8073	1.05340623281881	1.05348615824679	6.12689000515044	5.84642582095597e-11	1.29969963707876e-09	ATP9A	protein_coding
ENSG00000054938.16	3176	0.95553527054195	0.959257852546009	0.495762104412477	0.015995182860671	0.0882420529355404	CHRDL2	protein_coding
ENSG00000054965.10	7887	0.0418399365566445	0.0418432334037451	5.9626009941172	0.999999996887058	0.999999999999597	FAM168A	protein_coding
ENSG00000054967.13	6187	0.0751446843381871	0.0751739492137964	3.62653138442674	0.999901648544087	0.999999999999597	RELT	protein_coding
ENSG00000054983.17	6736	0.656557899150333	0.656683926967627	4.71338018195	0.03484313639276	0.176372930138352	GALC	protein_coding
ENSG00000055044.11	3274	-0.447880367169158	-0.447938286324423	5.25725574761141	0.926144357797403	0.999999999999597	NOP58	protein_coding
ENSG00000055070.17	4742	0.256452403962727	0.256458007580508	7.8009915001783	0.999999932989209	0.999999999999597	SZRD1	protein_coding
ENSG00000055118.16	5805	1.07364319487619	1.08014809537953	-0.0727857354893237	0.0157388454711882	0.0869391044583633	KCNH2	protein_coding
ENSG00000055130.17	4152	-0.206968543952733	-0.206983690499554	6.05540764572942	0.999999181163104	0.999999999999597	CUL1	protein_coding
ENSG00000055147.19	6523	0.269533239227633	0.269604197024742	4.2142746707928	0.998556808820562	0.999999999999597	FAM114A2	protein_coding
