"ensembl","LFC_DNAdamage","LFC_Oncogene","LFC_Replicative","F_test","p_DNAdamage","p_Oncogene","p_Replicative","adj_p_DNAdamage","adj_p_Oncogene","adj_p_Replicative"
"ENSG00000073605",0.952993259516699,0.14706014283556,0.341293646443033,2.23507556027867e-05,1.81935036049127e-05,0.449548226842778,0.0943038459743452,0.000140418237975883,0.548498958583666,0.155311718033321
"ENSG00000073614",0.0213926234315031,0.125082589333709,-0.134413484802623,0.0163463626243465,0.689350743025661,0.0264526849496484,0.0584037782403809,0.763112675582452,0.0537005141205225,0.104307385893629
"ENSG00000073711",-0.458119771951715,-0.566876788847018,0.155870228143499,5.39052369046339e-06,0.000515367765206609,3.57203457315576e-05,0.258136122181909,0.00206929131796017,0.000241273022926379,0.352843939229048
"ENSG00000073712",-0.988623760993341,-1.1287226638715,0.35240577297952,8.08743959755549e-15,1.70602832170371e-06,1.33164284158036e-07,0.0557043272923451,2.13851952942943e-05,2.73693299311739e-06,0.100247914686781
"ENSG00000073792",-0.267722625366891,0.171821391929746,-0.384437238086566,7.84117255305156e-11,0.000703649705118487,0.0244909317714542,3.85174140661137e-05,0.00267447642629141,0.0503470341400606,0.000256269406612177
"ENSG00000073803",-0.103846409271272,0.0130338156768913,0.0875940424289116,0.250215963899537,0.18522926509476,0.867864934124384,0.339795767042663,0.269601031100531,0.903655906528036,0.440545407574684
"ENSG00000073849",0.384343199455867,1.29404571779856,-0.661726213892089,3.33541882499528e-07,0.232165235098037,0.000277739722646456,0.0542110866768606,0.323980898534648,0.00124920960335402,0.0980196202589007
"ENSG00000073905",-0.237109116843387,-0.137393764065507,0.448759654742468,0.0364234537493752,0.285608905311257,0.544965625156498,0.0989035396090078,0.382721939945954,0.637633838613935,0.16155983168386
"ENSG00000073910",-0.423943650877946,-1.0700478477017,1.63956020163615,5.04872475392612e-18,0.129463050766688,0.00037152363683892,1.31150509150204e-06,0.201773619487028,0.0015838130273429,1.73391972596302e-05
"ENSG00000073921",-0.0180028543422603,-0.334865830280924,0.491151105817483,2.97909690088901e-10,0.875491178393885,0.00552996167941204,0.000365896682824367,0.909647364709852,0.0146478493737853,0.00156490152556124
"ENSG00000073969",0.00153860465508451,-0.048180025084407,0.409073359211277,9.03832538991995e-05,0.98798040136828,0.633191252961312,0.000726226009859476,0.991648299220058,0.714849540310489,0.00274627427375443
"ENSG00000074047",-0.10536980497171,0.126109663423431,-0.954820172216898,4.99925329511021e-05,0.674487343059054,0.616047394271863,0.00116552012255491,0.75064814095492,0.700222560301148,0.00404834523308775
"ENSG00000074054",0.0155892256233981,-0.00422852729031817,0.071851716633563,0.805884682892104,0.813931959769993,0.948211759170096,0.388166220890335,0.86331735675514,0.962927207061082,0.48887859304305
"ENSG00000074071",-0.218724421805494,0.109386808832227,-0.257868500669713,0.000172222828258094,0.0690657092919354,0.355861173434698,0.0881235449947015,0.120007493937254,0.456739440236122,0.146896843928481
"ENSG00000074181",0.783060203400184,0.740781105338587,-1.46594028054128,1.34528672086557e-10,0.0380110380097439,0.0486188059987052,0.00046666756589031,0.0728463408218558,0.0895772179771441,0.00190762831151995
"ENSG00000074201",-0.248569786836395,-0.25005750340187,0.136804074528896,7.212130494942e-05,0.00204649829254607,0.00175581899968573,0.110676036336529,0.00644621003187134,0.0056840502354447,0.177200955810202
"ENSG00000074219",-0.430667550824486,0.124837234864935,-0.988850370100377,5.81529847777993e-11,0.00137328573065411,0.330067352659751,1.88091621712797e-08,0.00463825172180122,0.430143752666877,5.63262869400048e-07
"ENSG00000074266",-0.26519611068518,-0.275921613114471,0.0575610669486503,0.00300001825486447,0.00540921149620961,0.00430674357725384,0.574809882456898,0.0143901905439489,0.0119199669339499,0.663615357466333
"ENSG00000074319",0.165590561255502,0.215696395121711,0.0244072428285722,8.25320975887715e-05,0.000492729449882155,3.05284555626654e-05,0.673065226940002,0.00199443602371007,0.000212518603178687,0.749409921455868
"ENSG00000074356",-0.252308868884442,0.0571162214370298,-0.32350019738966,6.31549805475443e-07,0.000165369646036979,0.346439841758781,0.00010241658733837,0.000824260871852665,0.447243500426176,0.000561135823567085
"ENSG00000074370",1.20801547444697,2.46841971531009,0.616157427176508,1.08926796018743e-07,0.00665067244684843,2.53755875966713e-06,0.191108807232357,0.0170394450737429,2.95162641891332e-05,0.276389157535763
"ENSG00000074410",-0.183497156190486,0.601612100391213,-0.777336985677683,1.15841908370248e-10,0.54755652966155,0.0539284423146353,0.0192027244589549,0.640009892724757,0.0975777954637765,0.0411348607155926
"ENSG00000074416",-0.544900758545576,-0.398731258906675,1.09910709580126,8.24676317052129e-15,0.0305575157988134,0.108674954455095,9.22612734763225e-05,0.0606602954751748,0.174584906734542,0.000515596032908258
"ENSG00000074527",-0.75471238426018,-2.64252115171274,1.00388750527709,9.38603153066311e-27,0.0320984385901942,4.27805334010781e-09,0.00561799873651676,0.0631676295152798,1.70358698098718e-07,0.0148388344961736
"ENSG00000074582",-0.495750045100969,-0.263802620982904,0.0363166846550452,1.93683389963393e-05,1.20618024451493e-05,0.010965742617582,0.745063387345041,0.000101771852204472,0.025782673210545,0.808674505881761
"ENSG00000074590",0.537767433775198,0.174501150543735,0.211049334020663,6.84737912464199e-05,0.00182697518902381,0.283703370721449,0.223038684069839,0.00587785659279118,0.380674138784214,0.31362204021006
"ENSG00000074603",-0.099886577893479,-0.163716167578678,0.154171342804542,0.0130323315062563,0.139023516801647,0.0234717034352845,0.0744695471429323,0.213710168703136,0.0486170885211217,0.127737827888849
"ENSG00000074621",-0.121464058189846,-0.385413604669699,0.112380627746857,0.000952083473918402,0.210512472707547,0.000226123226831071,0.346651378450214,0.299390433092033,0.00105921688783488,0.447456941373746
"ENSG00000074657",-0.326596060233579,-0.185414391136984,-0.36223172166583,0.00102850307290553,0.00117555273036526,0.0489528872703932,0.00213769244940724,0.004076467334752,0.0901138817827125,0.00667785829802252
"ENSG00000074695",-0.02391521632838,-0.0709630710026079,0.328071439895418,0.0141137585542569,0.85267569501543,0.581356999337318,0.0247895322316648,0.892448182853824,0.66950351212292,0.0508831130199612
"ENSG00000074696",-0.270494007753061,0.0224820215777961,0.0532487016682506,2.0847240255455e-05,0.000575930194825787,0.748290905767337,0.533239543148631,0.00226752319896326,0.811086773738007,0.626983425148391
"ENSG00000074755",0.197408959181401,0.188209891439592,-0.0287812236720323,0.00663391790974857,0.00416703859296253,0.00612191258386151,0.716027042555458,0.0116005812226644,0.0159188794462639,0.785273423814077
"ENSG00000074800",-0.602814393394146,-0.456898204349905,-0.1402803564134,1.84855504180112e-05,6.46540715168597e-06,0.000246082374726643,0.274947355965249,6.22337273985561e-05,0.0011320584107342,0.371239880040858
"ENSG00000074842",0.0303162097742938,0.0281696735260445,0.0760569549846022,0.965402512843145,0.822195774998672,0.832589356294573,0.617747721290498,0.869416417635025,0.877141200697145,0.701627759723455
"ENSG00000074855",0.242781190353046,0.202428754732511,0.223022409496265,0.529017406543265,0.180458787163927,0.270977719936392,0.336835187621515,0.264094410385603,0.366944101694116,0.437397969702243
"ENSG00000074935",0.205783077201434,0.375721147937994,0.0907638142985269,0.0588289827176157,0.161021993204092,0.0155635998677247,0.558494542066895,0.240958248923692,0.0345087319197231,0.649353688871571
"ENSG00000074964",0.0881280930365942,0.337776535230202,0.163543658453829,0.0488107892974279,0.615459711381825,0.0588920322680391,0.404281403742295,0.699751246871146,0.105050690046655,0.504552647579112
"ENSG00000075089",-0.135255226158189,-0.337640309039139,0.441810367934287,6.04514203496669e-05,0.280413404981621,0.0084382753617946,0.00378836152922608,0.377210831720005,0.0207235688920312,0.0107195600029051
"ENSG00000075131",-1.21417280371445,-0.897127230929276,0.505260591729654,3.13964114497225e-11,7.56945737519999e-06,0.000403195932245827,0.0428822464399008,7.03253711587316e-05,0.00169241469687474,0.0806058390341724
"ENSG00000075142",-0.246056505868474,-0.342909543103691,0.161671791477786,1.93124076858655e-05,0.0157891258206395,0.000950846704178948,0.139033964943506,0.0349160542363257,0.00342249683761668,0.213714738253425
"ENSG00000075151",0.331304496358271,0.445139612117374,-0.0909037273992924,1.94776331489204e-05,0.000904152070165674,1.73836852006376e-05,0.398052571730464,0.00328346750364725,0.000135659982025862,0.498548954552383
"ENSG00000075188",-1.00080392580438,-1.15329950530995,0.306995248993243,8.16187883460003e-15,5.66342734897976e-08,2.28270438478648e-09,0.0502247169919006,1.3705154548708e-06,1.023077570458e-07,0.0919656445792702
"ENSG00000075213",-0.415943490040159,0.1114142014261,0.568733411366529,1.8330963152123e-06,0.0497475294094129,0.585945466700861,0.00978778491524189,0.0912768245572996,0.673772585169095,0.0234398570203144
"ENSG00000075218",-3.10975536880889,-3.36864877966565,-1.1287261214384,2.13527409504291e-14,4.50238506732226e-13,5.16847285427974e-14,0.000521923478158238,1.81055600033593e-10,5.14152272724598e-11,0.00209203398369424
"ENSG00000075223",0.24095376227092,0.618190256857475,0.576173416418029,0.00370957544714317,0.210893632349443,0.00217105294060881,0.00686316107024568,0.299835104555067,0.00676244027679791,0.0174949909720208
"ENSG00000075234",-0.277712550333689,-0.0530354056857728,-0.258980181448135,0.000177621975626355,0.000144272820837581,0.420785636804521,0.00677495561713827,0.000739507018462812,0.520957836239142,0.0173138946510812
"ENSG00000075239",-0.893832585013824,-0.919180702471196,0.768368669218777,5.05282999213785e-17,7.01675954920183e-06,3.7580386028059e-06,9.16342360076346e-05,6.64786827726473e-05,4.05567834654913e-05,0.000512603265536553
"ENSG00000075240",0.784526296513445,0.732807409156104,-0.485187498720346,7.8429760693909e-06,0.000450298433479393,0.000868368956481725,0.0374979895392677,0.00185212295205483,0.00317303274824287,0.0720341630285221
"ENSG00000075275",0.146108394535201,0.691140864976408,0.904985388021712,0.00185834707089342,0.616235665367167,0.0288714167709661,0.0100034838436191,0.700370361547067,0.0578108842699621,0.0238648153159088
"ENSG00000075292",0.0333690659162742,-0.0113419259842054,0.0931058939697157,0.767369052876947,0.721441642140337,0.904649347022766,0.426473723413338,0.78937022409078,0.930949640439558,0.526559501997605
"ENSG00000075303",-1.00533037318093,-0.595294985213742,-0.425297010193495,2.64649318540672e-09,1.11893362417044e-10,5.38226360126508e-06,0.00228459103703893,9.28554936258243e-09,5.41390424520272e-05,0.007054377744327
"ENSG00000075336",-0.380200512317199,-0.576034457543476,0.136030988648172,1.60250288527839e-06,0.0021457827819514,1.22724887285102e-05,0.303239428912252,0.00669794621610474,0.000103136189118474,0.401656624164833
"ENSG00000075391",-0.457120332959519,-0.273027266002367,0.572717332236677,4.93273252068798e-09,0.000721117889230345,0.0346989812151776,0.000133742210922736,0.00273058269863943,0.0674032721190044,0.000696965032233282
"ENSG00000075399",0.477883688010833,0.220523781141468,0.0583275491412499,0.00096084414321905,0.000260771004941192,0.0677288085232835,0.692251330961376,0.00118700078701517,0.118004099796946,0.765579221174893
"ENSG00000075407",0.406439459184036,-0.173189585464781,0.160621878161398,5.03153810480937e-05,0.000523665536675552,0.12086025732146,0.204902105093995,0.00209756442074946,0.190663503511225,0.292589361482667
"ENSG00000075413",-0.0904061178950472,0.531051280470638,-0.138131611206565,1.2262553292357e-13,0.180377810496136,1.87110798062625e-09,0.0922467729750123,0.264012560097289,8.72877280788679e-08,0.152504796441414
"ENSG00000075415",-0.359844628225888,-0.391625694156431,0.11862949803973,4.74036725336518e-07,3.0572545048386e-05,6.8719056330969e-06,0.180170602649882,0.000212794932999568,6.53749089334874e-05,0.263792250237815
"ENSG00000075420",0.563551816689548,-0.101780995140912,0.710158174231098,6.28976132285435e-11,0.000142073394067168,0.446994079438419,1.29313496609707e-05,0.000730378117132884,0.546089270073836,0.000107315040687796
"ENSG00000075426",0.212595840126962,-0.235848852637513,-0.716654021541767,2.81954039046832e-09,0.28287014508694,0.233830481191419,0.000955952864940406,0.379777110254385,0.325816453462595,0.00343755425360235
"ENSG00000075539",-0.316875565731304,-0.23485193875566,-0.202009440355788,0.00274196843955372,0.000455033752688455,0.00898566368080967,0.0430415134498288,0.00186824651572266,0.021845204961133,0.0808581318195632
"ENSG00000075568",0.516873656253266,0.210790735434793,0.216944704274938,9.97905791907399e-06,2.0062459900491e-06,0.0248738525306791,0.0539272626555665,2.43418816276992e-05,0.0510194239703945,0.0975777954637765
"ENSG00000075618",0.104278885934814,0.297791477698091,-1.08839290515694,4.54751539544984e-07,0.598711191093622,0.138816771175873,2.96261083408427e-05,0.685116551808452,0.213428306418457,0.000207609991923101
"ENSG00000075624",-1.1524847416642,-0.762884856662322,0.0682827079177753,1.34137810397918e-11,2.59189912636163e-08,3.50265803856187e-05,0.689840040290477,7.32249308026891e-07,0.000237614472122837,0.763540292829225
"ENSG00000075643",-0.683267632699198,-1.49848903494175,0.495493360747693,1.32369828172411e-12,0.0142387208618476,1.78486135761089e-06,0.0711984491203412,0.0320554921332116,2.21327379051452e-05,0.123094919371404
"ENSG00000075651",0.838349373199182,1.16146017534776,0.456579627095158,1.91337410413848e-07,8.30485998945573e-05,4.35234023258386e-07,0.0281249160789622,0.00047216888020361,7.18804130567558e-06,0.0565405742222604
"ENSG00000075702",-2.43339969593777,-1.74263368045006,-1.10445799294678,8.49464740235433e-10,1.07967464135177e-10,1.01584054595217e-07,0.000310288692133459,9.01398019968568e-09,2.19184296378522e-06,0.00136678880552883
"ENSG00000075711",-0.192411937076828,0.367320710382338,0.177116821828765,1.77526569758619e-07,0.183482729229419,0.0145352244704004,0.248600340930096,0.26765379889181,0.0326108128865403,0.342338024936243
"ENSG00000075785",0.391705742703137,0.7146817086255,-0.120946734666995,2.19954760238387e-12,7.91026845207168e-05,1.27375724131568e-09,0.26865556813474,0.000455209626561831,6.43161072953382e-08,0.364421216196664
"ENSG00000075790",-0.107767234459005,-0.447381851922167,0.919919926066284,8.17743086341841e-12,0.504821644470939,0.00773305267256054,5.41377494957129e-06,0.600953175031444,0.0192919943103245,5.43769393036902e-05
"ENSG00000075826",0.823964065304374,0.0548144245323127,0.326457730929777,7.80725689349672e-05,1.28203134190815e-05,0.741535054491572,0.08502365209634,0.0001066415755517,0.805693718303798,0.142662611506326
"ENSG00000075856",-0.149722534506604,0.0487102180746839,-0.597970672997372,1.1871489560271e-07,0.127397101906043,0.611602982840711,2.79339144895792e-06,0.199152565392444,0.696538686834998,3.19622859482252e-05
"ENSG00000075914",-0.174079978527694,-0.260185989547459,0.269903771479158,0.000433005329242066,0.0800561620293649,0.0109991694939036,0.0204558725639111,0.135695867192241,0.0258487155740497,0.0433703190666084
"ENSG00000075945",-0.059300756025288,-0.213256910284836,0.354493455100304,5.57911551665423e-05,0.545197249770321,0.0325290460417963,0.00304510193285422,0.637883548593236,0.0638826295365171,0.00895264007159696
"ENSG00000075975",-0.0491417754194555,-0.286656168543649,0.335486405602317,4.88835993185919e-08,0.520955126392546,0.000466613517178903,0.000592456331700108,0.616024666307845,0.00190762831151995,0.00231807635341906
"ENSG00000076003",-2.1322985080457,-2.24168062668314,-0.498220557361077,1.97606082766643e-14,3.36362845885477e-12,7.92096715963255e-13,0.0270408287230952,6.03248077270831e-10,2.45289927317545e-10,0.0547269936160846
"ENSG00000076043",-0.0524447978885454,-0.474795291112539,0.561079979550806,2.3732662284515e-14,0.670792974551972,0.000428427616769727,0.000136618795595618,0.747517082413826,0.00177693794319833,0.000708524358908279
"ENSG00000076053",-0.32013812570183,-0.282976046009373,-0.0440900822373288,0.00425272712780118,0.000893392119139698,0.00294373704251815,0.671432502203752,0.00325048663198599,0.00870501244640343,0.748004786596702
"ENSG00000076067",-0.397174671079153,-0.885582953779189,0.926697159421775,6.03593026949879e-16,0.0326570817240668,1.68038844724014e-05,2.1879329054319e-05,0.0640743058478318,0.000132081414842188,0.000162793907620973
"ENSG00000076108",0.524984293101889,0.636397592609319,-0.255539783667507,8.79453006144614e-08,1.72020652047279e-05,6.65668506634478e-07,0.0526747283830932,0.000134589691938688,1.01300019160155e-05,0.0956596299315377
"ENSG00000076201",-0.218886132177826,0.087796117657256,0.0229244729871346,0.000137322769851969,0.00470068070687673,0.253643043172147,0.813407228234002,0.0127798024742626,0.347946318012547,0.862855288572885
"ENSG00000076242",-0.599628874734443,-0.82097625748454,-0.0223400597738571,3.06430866495794e-12,7.73286032668899e-09,3.50742938792926e-12,0.806163692672737,2.7492532716539e-07,6.19854938874811e-10,0.857086560626442
"ENSG00000076248",-0.45058954799381,-0.846046121200947,0.123367121504618,8.33628930593162e-10,0.000294034688551493,8.70571551876755e-09,0.335509903195957,0.0013065367354649,3.0192546325112e-07,0.435934207428835
"ENSG00000076321",-0.0330451251852606,-0.289174707810743,0.650411163173786,6.20231507818516e-09,0.787424824522759,0.0212920934189075,1.80302132917243e-05,0.842305210697746,0.0448358278631785,0.000139446896378401
"ENSG00000076351",0.154877477403544,0.138549737165838,0.0417604190662675,0.123299831529585,0.0301222475471099,0.0578747767612437,0.632136240843563,0.0599067518060498,0.103496207811127,0.713950953733448
"ENSG00000076356",1.95915500265869,0.852063462166819,-1.36749864115371,1.02167337879868e-16,7.76202810976246e-06,0.027461641690699,0.0010618715572496,7.17565267581191e-05,0.0554327014710375,0.00374924150349051
"ENSG00000076382",-2.858041109656,-2.76666948620954,-0.814555064558339,6.68958219941217e-19,6.51211679811067e-15,1.00325313647636e-14,0.000798139121748394,1.97085144821821e-11,2.45717025156358e-11,0.00296223581608205
"ENSG00000076513",-1.34291859331277,-1.48802980203824,0.905396886920498,1.79972163114688e-24,0.000104855219160081,2.49079366991644e-05,0.00580564487845601,0.000571777364489112,0.000180854253828705,0.0152264930915602
"ENSG00000076555",0.136615088553569,0.221631402219025,-0.308251746977113,0.448235009558935,0.599129714877458,0.41225274466286,0.333977681468582,0.685467277465702,0.512398024970089,0.434292960678692
"ENSG00000076604",0.913661576900962,0.700743111310986,-0.754176824071506,9.20796157120981e-12,1.29834505725428e-06,6.8609905427272e-05,0.000105647843374649,1.72198747486782e-05,0.000405851142255655,0.000575389216030889
"ENSG00000076641",-0.0588531055811938,0.482877302218382,1.78821944080451,5.63596788394487e-13,0.817625905639874,0.0652831248350628,9.41315506016017e-08,0.865831986108855,0.114436893783965,2.06343688310609e-06
"ENSG00000076650",-0.267847444622791,-0.397572793524338,-0.0668425193849191,1.35407282016048e-08,1.98261853592623e-05,1.51976948438222e-08,0.29581823011057,0.000150359181464613,4.76322315483756e-07,0.393689876505267
"ENSG00000076662",0.267589073469976,0.428133439073377,0.136240377990214,0.00306847960425707,0.0128909859777694,0.0002441937192157,0.272551534891062,0.0295335074754698,0.00112518721720257,0.368642299768998
"ENSG00000076685",-0.297658800801725,-0.650684202595882,0.807771179284088,6.33403103119953e-15,0.0424811824521435,4.97924250071454e-05,7.00291851028561e-06,0.0799761400365516,0.000314108727999088,6.63843284459693e-05
"ENSG00000076706",0.248827076440531,-1.16849040794583,-0.160476222783089,1.95299637279528e-20,0.146332167812341,4.6788372890412e-08,0.397431170781117,0.22280421853212,1.17392702957839e-06,0.497912332998733
"ENSG00000076716",0.908514928234433,-1.75202405429828,-0.452846322341796,2.29114488994304e-10,0.009899222311055,4.20883134718647e-05,0.222556312748775,0.0236599230981351,0.000274816936791815,0.313089228442925
"ENSG00000076770",-0.426672022117692,-0.660352377141892,-0.425831035426088,0.248973871797959,0.16938967999914,0.050876801246967,0.204155598775444,0.251020824905078,0.0929242360735472,0.291798062501943
"ENSG00000076924",0.118865722165431,0.47316713607342,-0.543321746688778,1.46718934428581e-07,0.358542583231183,0.000901202581164667,0.00080301309388236,0.459486767442201,0.00327447531985718,0.00297599135504864
"ENSG00000076928",-0.0963475957511446,0.788827980338767,-0.663313567212156,2.1176141468292e-14,0.526904824940287,9.70427907432566e-06,0.000702668316290285,0.621406676707074,8.57187715461641e-05,0.00267206176692162
"ENSG00000076944",0.85748056677468,0.299616248039187,0.412387666397789,0.000197595977958292,0.0129304582701418,0.365298291299133,0.31072943357919,0.0296085298536472,0.466023109296782,0.409605579632087
"ENSG00000076984",0.218737286560664,0.504302251252495,-0.175206683328444,1.93363901787804e-06,0.0262570084254972,8.49643227782763e-06,0.140246837011296,0.053395057911467,7.72479797576506e-05,0.215292055180002
"ENSG00000077044",0.172321503147593,0.432886632110613,-0.231011590862556,9.2740031829087e-06,0.113415426851324,0.0002609403632494,0.0679179807669036,0.180809745651599,0.0011876600441419,0.118276356997618
"ENSG00000077063",-0.585509537062844,-1.13052212246199,-0.261491213985174,2.37582547052546e-05,0.00913281609904182,5.24944181470526e-06,0.241546870888714,0.0221418091405348,5.31110529906652e-05,0.334489579477904
"ENSG00000077097",-0.472954663867957,-0.471685523003612,-0.333051837257569,2.3074662274341e-07,5.98718480950603e-08,1.78716723660737e-07,0.000332101310274217,1.43523490114213e-06,3.49797894495709e-06,0.00144529980964898
"ENSG00000077147",0.203264192636921,-0.0771825159693108,0.242326046268958,2.18610606194627e-06,0.00452527934015929,0.260639389340137,0.00954066719378487,0.012396899835287,0.355659729189467,0.0229581934862915
"ENSG00000077150",1.14370116821414,0.898620932159176,-0.296732241344106,2.24988081357512e-09,2.92599319176667e-06,9.40891499619641e-05,0.190677594106155,3.3135025333236e-05,0.000523526571789356,0.275880875445271
"ENSG00000077152",-2.4455500995126,-2.13657224226048,0.00791587123283472,2.5443098967171e-16,4.53294448148861e-11,9.41473669616382e-10,0.976394399210121,4.48872741568759e-09,5.04302870617634e-08,0.983342246101316
"ENSG00000077157",-0.39302983054992,-0.801551653778042,0.310060824353565,1.1994440493873e-07,0.0387274072430834,8.95258048349488e-05,0.12228510125037,0.0739878971408438,0.000502912766533959,0.192484850562256
"ENSG00000077232",-0.0422140303380243,0.000313913867494673,0.0951297049385554,0.661707377715288,0.61665838517215,0.997039457627013,0.356848366561583,0.700752111733573,0.997966878677764,0.457775941240669
"ENSG00000077235",0.359685602305891,0.586691149622921,-0.347660867422993,1.12839903814011e-10,0.00136466800841461,2.07947165723585e-06,0.0044715328371632,0.00461407722819219,2.50732709308595e-05,0.0122816241959134
"ENSG00000077238",1.77716012580174,1.35848474165277,-1.80698605394463,7.2995265378372e-23,5.03800320546484e-06,0.000209670719007361,5.53174564095467e-06,5.14347942690752e-05,0.00099792463401744,5.52410227205502e-05
"ENSG00000077254",-0.140603852654369,-0.304657568391467,0.15354311269308,3.50027380267631e-05,0.0393756218201842,6.10255753524485e-05,0.0693024445596357,0.0750250151648218,0.000370000004689291,0.120333410631394
"ENSG00000077312",-1.10145523157601,-0.407262746839742,-0.655726608850421,4.3090712124289e-13,4.47613530712575e-13,0.000200066869205185,1.26350627583079e-06,1.81055600033593e-10,0.000960809085343913,1.68038353184714e-05
"ENSG00000077348",-0.134571084041542,0.424105554792199,-0.394042060186851,0.000105248668068734,0.357585616288297,0.00511921028909939,0.0373252943759376,0.458563779065895,0.0137310984229247,0.0717593492502491
"ENSG00000077380",-0.524818443019752,-0.554501159293926,0.622117380972968,3.95341947810211e-13,0.000118161244651966,5.26729131816082e-05,3.41843395140015e-05,0.000630006821160774,0.000329107158063615,0.000233034567963754
"ENSG00000077454",0.471196078477896,0.671910614508966,-0.691307404024802,3.97245523028623e-11,0.00170368339194203,2.76485905758982e-05,9.25157156675086e-05,0.0055400887037814,0.000197060303423126,0.000516771080836056
"ENSG00000077458",-0.27256261060764,-0.451887771051105,-0.0557516907277746,0.000122043919805138,0.00389913019574579,2.11720540472824e-05,0.595730475413626,0.0109739948543213,0.000158554650963742,0.68264131787955
"ENSG00000077463",0.477434422933347,0.409008297069891,-0.236082770079061,0.00166169342172083,0.000687472651621367,0.0029590435625382,0.166988993262861,0.00262349185983619,0.0087444017105326,0.248215244521212
"ENSG00000077514",-0.998794029567057,-1.1860491561593,-0.491402683102779,3.88351739513355e-12,4.14054086091551e-11,5.81902630774603e-13,0.00024861836645575,4.17702937725232e-09,2.05674971459844e-10,0.00114155577080284
"ENSG00000077549",-0.0888836767512936,0.196115037960691,-0.0487724104038314,1.35290215423362e-05,0.258128881486189,0.0183417535962513,0.574282917495862,0.352843939229048,0.0396059190364002,0.663172632958351
"ENSG00000077585",0.872641114503804,1.07195629161063,0.228331321879679,9.37400145851954e-08,4.76219686692432e-06,8.52638985677006e-08,0.203352294395693,4.91788993147956e-05,1.90439749093347e-06,0.290916099962262
"ENSG00000077684",-0.742562733171239,-1.82887863977051,-0.124801785220334,7.78791407291252e-18,1.47036522306803e-05,3.9623983350749e-14,0.421843741125937,0.000118606522066672,5.14152272724598e-11,0.522014246416939
"ENSG00000077713",-0.289943709366313,-0.511162735170501,0.580098803299738,5.63123558604319e-09,0.0258345553251219,0.000223488124118009,0.000313523855668085,0.0526642532840103,0.00104975899060688,0.00137858463162743
"ENSG00000077721",0.0964832667622094,0.00650626006917089,0.121522679387948,0.0922688166372098,0.137640249368611,0.917485694383467,0.143627857063219,0.212104311974548,0.940362150050389,0.219591175883186
"ENSG00000077782",0.0464398459829717,-0.189880215031458,0.0168236350163298,0.00554829586922333,0.696779085025425,0.118703562813176,0.896427792483742,0.769461872202015,0.187848708196425,0.924978043066066
"ENSG00000077942",-1.56001370596409,-0.829214102592023,-0.00775552039729194,4.37445416509074e-10,7.97727861094109e-05,0.0215384552290798,0.982850328039045,0.000457790663874852,0.0452770400502596,0.988012485668148
"ENSG00000077943",-2.00191395775585,-2.55120786633751,2.83837602824104,6.96514827024942e-21,0.00612377843433657,0.000675679841352535,0.000234534426424215,0.0159228761813822,0.00258602947817055,0.00108895384840341
"ENSG00000078018",0.63293069195284,-0.264390230917229,1.43287950737853,0.00669655805350372,0.110975623292305,0.550239907358876,0.00229466767547784,0.17761601740814,0.642355578341784,0.00707781978786313
"ENSG00000078043",-0.0215084717912037,0.139131886712664,0.226852829129973,0.0215748345973584,0.766126128871262,0.0663770562410734,0.01377960508028,0.825290075664006,0.116056190444539,0.0311813550540865
"ENSG00000078053",-1.07781624827258,-0.542472482207737,-1.52231543830047,6.88269390798367e-05,0.00122437448770446,0.0919480111702139,2.89612940027057e-05,0.00421677708521428,0.152109546817508,0.000203865785650969
"ENSG00000078061",0.0706598369116991,-0.0207444686883782,0.0185858320909795,0.46539834976894,0.341917912241142,0.78122199710522,0.843855484860162,0.442502968367886,0.837408969004871,0.885762900879728
"ENSG00000078070",-0.255751351015883,-0.135771948499616,0.474930066819739,1.03856525862212e-05,0.0199906829766369,0.198490519410587,0.000286301190676054,0.0425535801731005,0.285102610491513,0.00127916244289597
"ENSG00000078098",0.373462685888271,0.0211672871382566,1.09755681146434,1.55933892815169e-08,0.308884972601311,0.95366014358254,0.00517257584005457,0.407628593967325,0.966858279232388,0.0138496897928097
"ENSG00000078124",-0.414808126843128,-0.141397337829712,-0.139893252255319,0.000650230145140326,5.25990734383927e-05,0.125431344941078,0.195203300322636,0.000328730631531658,0.19659441827343,0.28117706551813
"ENSG00000078140",-0.0364625579118538,-0.0137062179120595,0.0279782973072132,0.897014731608588,0.567343902402797,0.829926744878892,0.743337127840307,0.657126648313695,0.875240499330748,0.807253218089915
"ENSG00000078142",0.316402081792171,-0.0313707782350503,0.210638578935426,3.04385326330062e-06,8.93105954201287e-05,0.657305091978461,0.0195955586583539,0.000501820255515072,0.735872297155642,0.0418430893378079
"ENSG00000078177",-0.318980833256839,0.34838836502774,-0.79430143226633,5.22471606558595e-07,0.103589896853172,0.0787842622943886,0.000364599813710055,0.167909673137883,0.133858608178287,0.00156018175850848
"ENSG00000078237",0.902047795859214,0.223260419046315,0.676251623965591,4.81147395699381e-12,5.79379214692876e-07,0.136632860768677,0.000123442688028973,9.05593276729281e-06,0.210853879055441,0.000652996935621777
"ENSG00000078246",-0.221537081065967,-0.124294554226445,-0.235343477272654,0.00399319920571745,0.00251851099867526,0.0697271821868442,0.00878777716842943,0.00764026175221478,0.120983207074443,0.0214383429239605
